1	-13.22	d1zwwa1 a.238.1.1 (A:27-246) Endophilin-1 {Mouse (Mus musculus) [TaxId: 10090]}
1	-17.99	d1hbna1 a.89.1.1 (A:270-549) Alpha chain {Archaeon Methanobacterium thermoautotrophicum [TaxId: 145262]}
1	-14.48	d1rrha1 a.119.1.1 (A:168-857) Lipoxigenase, C-terminal domain {Soybean (Glycine max), isozyme L3 [TaxId: 3847]}
1	-22.18	d1ak0a_ a.124.1.2 (A:) P1 nuclease {Penicillium citrinum [TaxId: 5077]}
1	-19.00	d3d85d1 b.1.1.4 (D:1-87) The p40 domain of interleukin-12 (IL-12 beta chain), N-terminal domain {Human (Homo sapiens) [TaxId: 9606]}
1	-20.72	d2vzsa1 b.1.4.1 (A:226-335) Exochitosanase CsxA, domains 2, 4 and 5 {Amycolatopsis orientalis [TaxId: 31958]}
1	14.63	d1pzsa_ b.1.8.1 (A:) Cu,Zn superoxide dismutase, SOD {Mycobacterium tuberculosis [TaxId: 1773]}
1	-19.84	d1joia_ b.6.1.1 (A:) Azurin {Pseudomonas fluorescens [TaxId: 294]}
1	-2.11	d1k12a_ b.18.1.15 (A:) Fucose binding lectin {European eel (Anguilla anguilla) [TaxId: 7936]}
1	-17.05	d1tg7a2 b.18.1.27 (A:667-848) Beta-galactosidase LacA, domains 4 and 5 {Penicillium sp. [TaxId: 5081]}
1	-12.03	d1oa3a_ b.29.1.11 (A:) Family 12 endo-1,4-beta-glucanase (cellulase) catalytic domain {Hypocrea schweinitzii [TaxId: 36924]}
1	-9.71	d1lnza1 b.117.1.1 (A:1-157) Obg GTP-binding protein N-terminal domain {Bacillus subtilis [TaxId: 1423]}
1	-19.87	d1hpga_ b.47.1.1 (A:) Glutamic acid-specific protease {Streptomyces griseus [TaxId: 1911]}
1	-20.62	d1jtdb_ b.69.5.2 (B:) beta-lactamase inhibitor protein-II, BLIP-II {Streptomyces exfoliatus [TaxId: 1905]}
1	-9.86	d1ogmx2 b.80.1.10 (X:202-574) Dextranase, catalytic domain {Penicillium minioluteum [TaxId: 28574]}
1	-21.19	d1tywa_ b.80.1.6 (A:) P22 tailspike protein {Salmonella phage P22 [TaxId: 10754]}
1	-21.77	d1h1ya_ c.1.2.2 (A:) D-ribulose-5-phosphate 3-epimerase {Rice (Oryza sativa) [TaxId: 4530]}
1	-14.09	d2i9ua2 c.1.9.9 (A:67-376) Guanine deaminase {Clostridium acetobutylicum [TaxId: 1488]}
1	-14.10	d1d9ea_ c.1.10.4 (A:) 3-deoxy-D-manno-octulosonate 8-phosphate synthase (KDO8P synthase) {Escherichia coli [TaxId: 562]}
1	-10.32	d2jhfa2 c.2.1.1 (A:164-339) Alcohol dehydrogenase {Horse (Equus caballus) [TaxId: 9796]}
1	-10.43	d1d1ta2 c.2.1.1 (A:163-338) Alcohol dehydrogenase {Human (Homo sapiens), different isozymes [TaxId: 9606]}
1	-7.87	d1u3wa2 c.2.1.1 (A:163-338) Alcohol dehydrogenase {Human (Homo sapiens), different isozymes [TaxId: 9606]}
1	-16.93	d1jvba2 c.2.1.1 (A:144-313) Alcohol dehydrogenase {Archaeon Sulfolobus solfataricus [TaxId: 2287]}
1	-13.89	d1f8fa2 c.2.1.1 (A:163-336) Benzyl alcohol dehydrogenase {Acinetobacter calcoaceticus [TaxId: 471]}
1	-8.73	d1qora2 c.2.1.1 (A:113-291) Quinone oxidoreductase {Escherichia coli [TaxId: 562]}
1	-21.55	d1fmca_ c.2.1.2 (A:) 7-alpha-hydroxysteroid dehydrogenase {Escherichia coli [TaxId: 562]}
1	-21.63	d1mg5a_ c.2.1.2 (A:) Drosophila alcohol dehydrogenase {Fruit fly (Drosophila melanogaster) [TaxId: 7227]}
1	0.86	d1qo8a2 c.3.1.4 (A:103-359,A:506-565) Flavocytochrome c3 (respiratory fumarate reductase) {Shewanella frigidimarina [TaxId: 56812]}
1	-7.44	d3grsa1 c.3.1.5 (A:18-165,A:291-363) Glutathione reductase {Human (Homo sapiens) [TaxId: 9606]}
1	-15.18	d1e5da1 c.23.5.1 (A:251-402) Rubredoxin oxygen:oxidoreductase (ROO), C-terminal domain {Desulfovibrio gigas [TaxId: 879]}
1	-18.98	d1nni1_ c.23.5.4 (1:) Azobenzene reductase {Bacillus subtilis [TaxId: 1423]}
1	-17.92	d2fzva1 c.23.5.4 (A:1-233) Putative arsenical resistance protein {Shigella flexneri [TaxId: 623]}
1	-21.48	d1pjca2 c.23.12.2 (A:1-135,A:304-361) L-alanine dehydrogenase {Phormidium lapideum [TaxId: 32060]}
1	-11.40	d1b93a_ c.24.1.2 (A:) Methylglyoxal synthase, MgsA {Escherichia coli [TaxId: 562]}
1	-13.93	d2a84a1 c.26.1.4 (A:3-288) Pantothenate synthetase (Pantoate-beta-alanine ligase, PanC) {Mycobacterium tuberculosis [TaxId: 1773]}
1	-6.72	d2vapa1 c.32.1.1 (A:23-231) Cell-division protein FtsZ {Archaeon Methanococcus jannaschii [TaxId: 2190]}
1	4.51	d1ofua1 c.32.1.1 (A:11-208) Cell-division protein FtsZ {Pseudomonas aeruginosa [TaxId: 287]}
1	11.43	d1rq2a1 c.32.1.1 (A:8-205) Cell-division protein FtsZ {Mycobacterium tuberculosis [TaxId: 1773]}
1	-20.53	d2iyva1 c.37.1.2 (A:2-166) Shikimate kinase (AroK) {Mycobacterium tuberculosis [TaxId: 1773]}
1	-20.53	d1j8yf2 c.37.1.10 (F:87-297) GTPase domain of the signal sequence recognition protein Ffh {Archaeon Acidianus ambivalens [TaxId: 2283]}
1	-10.04	d1qzxa3 c.37.1.10 (A:88-294) GTPase domain of the signal sequence recognition protein Ffh {Archaeon Sulfolobus solfataricus [TaxId: 2287]}
1	-9.82	d2qy9a2 c.37.1.10 (A:285-495) GTPase domain of the signal recognition particle receptor FtsY {Escherichia coli [TaxId: 562]}
1	-17.94	d1ihua1 c.37.1.10 (A:1-296) Arsenite-translocating ATPase ArsA {Escherichia coli [TaxId: 562]}
1	-14.30	d1lv7a_ c.37.1.20 (A:) AAA domain of cell division protein FtsH {Escherichia coli [TaxId: 562]}
1	-3.27	d1ixza_ c.37.1.20 (A:) AAA domain of cell division protein FtsH {Thermus thermophilus [TaxId: 274]}
1	-19.31	d1j33a_ c.39.1.1 (A:) Nicotinate mononucleotide:5,6-dimethylbenzimidazole phosphoribosyltransferase (CobT) {Thermus thermophilus [TaxId: 274]}
1	2.25	d1gcia_ c.41.1.1 (A:) Subtilisin {Bacillus lentus [TaxId: 1467]}
1	-20.03	d1xfka_ c.42.1.1 (A:) Formimidoylglutamase HutG {Vibrio cholerae [TaxId: 666]}
1	-14.76	d1xl7a2 c.43.1.3 (A:393-610) Peroxisomal carnitine O-octanoyltransferase, COT {Mouse (Mus musculus) [TaxId: 10090]}
1	-13.74	d1k7ka_ c.51.4.1 (A:) Hypothetical protein YggV {Escherichia coli [TaxId: 562]}
1	-17.98	d3beda1 c.54.1.1 (A:1-132) PTS system, IIA subunit {Enterococcus faecalis [TaxId: 1351]}
1	-22.26	d2zgya2 c.55.1.1 (A:158-320) Plasmid segregation protein ParM {Escherichia coli [TaxId: 562]}
1	-18.14	d1nbwa3 c.55.1.6 (A:406-607) ATPase domain of the glycerol dehydratase reactivase alpha subunit {Klebsiella pneumoniae [TaxId: 573]}
1	-20.65	d1eo1a_ c.55.5.1 (A:) Hypothetical protein MTH1175 {Archaeon Methanobacterium thermoautotrophicum [TaxId: 145262]}
1	-17.34	d1tkja1 c.56.5.4 (A:1-277) Aminopeptidase {Streptomyces griseus [TaxId: 1911]}
1	-17.99	d1u9ya2 c.61.1.2 (A:156-284) Phosphoribosylpyrophosphate synthetase {Methanocaldococcus jannaschii [TaxId: 2190]}
1	-18.63	d1dl5a1 c.66.1.7 (A:1-213) Protein-L-isoaspartyl O-methyltransferase {Thermotoga maritima [TaxId: 2336]}
1	-19.89	d1o54a_ c.66.1.13 (A:) Hypothetical protein TM0748 {Thermotoga maritima [TaxId: 2336]}
1	-18.61	d1b9ha_ c.67.1.4 (A:) 3-amino-5-hydroxybenzoic acid synthase (AHBA synthase) {Amycolatopsis mediterranei [TaxId: 33910]}
1	-13.29	d1qe3a_ c.69.1.1 (A:) Thermophilic para-nitrobenzyl esterase (PNB esterase) {Bacillus subtilis [TaxId: 1423]}
1	91.33	d1rkda_ c.72.1.1 (A:) Ribokinase {Escherichia coli [TaxId: 562]}
1	-11.36	d1vm7a_ c.72.1.1 (A:) Ribokinase {Thermotoga maritima [TaxId: 2336]}
1	103.90	d2fv7a1 c.72.1.1 (A:15-322) Ribokinase {Human (Homo sapiens) [TaxId: 9606]}
1	88.28	d2afba1 c.72.1.1 (A:-2-330) 2-keto-3-deoxygluconate kinase {Thermotoga maritima, TM0067 [TaxId: 2336]}
1	115.17	d1v19a_ c.72.1.1 (A:) 2-keto-3-deoxygluconate kinase {Thermus thermophilus [TaxId: 274]}
1	0.85	d1vk4a_ c.72.1.1 (A:) Hypothetical protein TM0415 {Thermotoga maritima [TaxId: 2336]}
1	19.38	d2ajra1 c.72.1.1 (A:1-319) Putative sugar kinase TM0828 {Thermotoga maritima [TaxId: 2336]}
1	-14.16	d2absa1 c.72.1.1 (A:10-359) Adenosine kinase {Toxoplasma gondii [TaxId: 5811]}
1	99.48	d1tyya_ c.72.1.1 (A:) Aminoimidazole riboside kinase {Salmonella typhimurium [TaxId: 90371]}
1	15.37	d2f02a1 c.72.1.1 (A:1-313) Tagatose-6-phosphate kinase LacC {Enterococcus faecalis [TaxId: 1351]}
1	27.13	d2abqa1 c.72.1.1 (A:1-306) Fructose 1-phosphate kinase FruB {Bacillus halodurans [TaxId: 86665]}
1	74.94	d2dcna1 c.72.1.1 (A:2-309) Hypothetical fructokinase ST2478 {Sulfolobus tokodaii [TaxId: 111955]}
1	-20.64	d1l5xa_ c.106.1.1 (A:) SurE homolog PAE2908 (SurE-alpha) {Archaeon Pyrobaculum aerophilum [TaxId: 13773]}
1	-14.82	d1ocka_ c.117.1.1 (A:) Malonamidase E2 {Bradyrhizobium japonicum [TaxId: 375]}
1	-4.16	d1mt5a_ c.117.1.1 (A:) Fatty acid amide hydrolase (oleamide hydrolase) {Rat (Rattus norvegicus) [TaxId: 10116]}
1	-20.15	d2f2aa1 c.117.1.1 (A:1-485) Glutamyl-tRNA(Gln) amidotransferase subunit A {Staphylococcus aureus [TaxId: 1280]}
1	-10.68	d2gi3a1 c.117.1.1 (A:1-475) Glutamyl-tRNA(Gln) amidotransferase subunit A {Thermotoga maritima [TaxId: 2336]}
1	-7.21	d1tdja1 c.79.1.1 (A:5-335) Threonine deaminase {Escherichia coli [TaxId: 562]}
1	-8.96	d1jbqa_ c.79.1.1 (A:) Cystathionine beta-synthase {Human (Homo sapiens) [TaxId: 9606]}
1	-9.88	d1tk9a_ c.80.1.3 (A:) Phosphoheptose isomerase GmhA1 {Campylobacter jejuni [TaxId: 197]}
1	-13.88	d1x92a_ c.80.1.3 (A:) Phosphoheptose isomerase GmhA1 {Pseudomonas aeruginosa [TaxId: 287]}
1	-21.66	d1uzba_ c.82.1.1 (A:) 1-pyrroline-5-carboxylate dehydrogenase {Thermus thermophilus [TaxId: 274]}
1	-16.13	d1l5ja3 c.83.1.1 (A:373-862) Aconitase B, C-terminal domain {Escherichia coli [TaxId: 562]}
1	-12.60	d2b3ya2 c.83.1.1 (A:2-630) Iron-responsive element binding protein 1, N-terminal domain {Human (Homo sapiens) [TaxId: 9606]}
1	-19.24	d1l5wa_ c.87.1.4 (A:) Maltodextrin phosphorylase (MALP) {Escherichia coli [TaxId: 562]}
1	-19.82	d2hrca1 c.92.1.1 (A:65-423) Ferrochelatase {Human (Homo sapiens) [TaxId: 9606]}
1	-20.47	d1n2za_ c.92.2.2 (A:) Vitamin B12 binding protein BtuF {Escherichia coli [TaxId: 562]}
1	-13.31	d1m3ka1 c.95.1.1 (A:1-268) Biosynthetic thiolase {Zoogloea ramigera [TaxId: 350]}
1	-16.87	d1q5fa_ d.24.1.1 (A:) Type IVb pilin PilS {Salmonella typhi [TaxId: 90370]}
1	-21.47	d1u7ia_ d.32.1.7 (A:) Hypothetical protein PA1358 {Pseudomonas aeruginosa [TaxId: 287]}
1	-17.45	d1zpva1 d.58.18.7 (A:1-83) UPF0237 protein SP0238 {Streptococcus pneumoniae [TaxId: 1313]}
1	-12.41	d2hmfa3 d.58.18.10 (A:304-403) Aspartokinase {Methanococcus jannaschii [TaxId: 2190]}
1	-17.47	d1xmba2 d.58.19.1 (A:216-334) IAA-amino acid hydrolase {Mouse-ear cress (Arabidopsis thaliana) [TaxId: 3702]}
1	-11.29	d1xxaa_ d.74.2.1 (A:) C-terminal domain of arginine repressor {Escherichia coli [TaxId: 562]}
1	-10.78	d1n62c1 d.87.2.1 (C:178-286) Carbon monoxide (CO) dehydrogenase flavoprotein, C-terminal domain {Oligotropha carboxidovorans, formerly Pseudomonas carboxydovorans [TaxId: 40137]}
1	-21.67	d1acfa_ d.110.1.1 (A:) Profilin (actin-binding protein) {Acanthamoeba castellanii [TaxId: 5755]}
1	-18.71	d2g8oa1 d.117.1.1 (A:1-264) Thymidylate synthase {Escherichia coli [TaxId: 562]}
